it_global,loss
1246,0.17965266108512878
1247,0.17921853065490723
1248,0.17877870798110962
1249,0.17833293974399567
1250,0.17788034677505493
1251,0.1774214804172516
1252,0.1769564151763916
1253,0.17648550868034363
1254,0.17600855231285095
1255,0.17552539706230164
1256,0.17503687739372253
1257,0.1745423674583435
1258,0.17404216527938843
1259,0.17353609204292297
1260,0.1863359808921814
1261,0.1858835220336914
1262,0.1854412853717804
1263,0.18500933051109314
1264,0.1845870167016983
1265,0.18417294323444366
1266,0.18376468122005463
1267,0.1833600103855133
1268,0.1829565316438675
1269,0.18255183100700378
1270,0.18214449286460876
1271,0.18173407018184662
1272,0.18132098019123077
1273,0.18090543150901794
1274,0.1804877519607544
1275,0.18006810545921326
1276,0.17964600026607513
1277,0.1792217493057251
1278,0.17879506945610046
1279,0.17836561799049377
1280,0.1779325306415558
1281,0.17749501764774323
1282,0.1770518720149994
1283,0.17660285532474518
1284,0.17614659667015076
1285,0.1756822168827057
1286,0.17520976066589355
1287,0.1747298240661621
1288,0.174241304397583
1289,0.17374461889266968
1290,0.18479719758033752
1291,0.18433013558387756
1292,0.1838758885860443
1293,0.18343272805213928
1294,0.18299731612205505
1295,0.18256789445877075
1296,0.18214203417301178
1297,0.18171840906143188
1298,0.1812972128391266
1299,0.1808772087097168
1300,0.18045693635940552
1301,0.1800355613231659
1302,0.17961251735687256
1303,0.17918738722801208
1304,0.17875972390174866
1305,0.1783285140991211
1306,0.17789193987846375
1307,0.1774497926235199
1308,0.1770017445087433
1309,0.17654761672019958
1310,0.17608749866485596
1311,0.17562124133110046
1312,0.17514830827713013
1313,0.1746683269739151
1314,0.17418161034584045
1315,0.17368832230567932
1316,0.17318810522556305
1317,0.1726815104484558
1318,0.17216801643371582
1319,0.1716466248035431
1320,0.1883622258901596
1321,0.18780244886875153
1322,0.18725022673606873
1323,0.1867060512304306
1324,0.18616993725299835
1325,0.18564271926879883
1326,0.18512603640556335
1327,0.18462036550045013
1328,0.1841249167919159
1329,0.18363980948925018
1330,0.18316370248794556
1331,0.1826964169740677
1332,0.18223682045936584
1333,0.18178340792655945
1334,0.18133437633514404
1335,0.180888369679451
1336,0.18044334650039673
1337,0.1799977868795395
1338,0.17955009639263153
1339,0.17909878492355347
1340,0.17864185571670532
1341,0.1781775951385498
1342,0.17770510911941528
1343,0.17722508311271667
1344,0.1767370104789734
1345,0.17624089121818542
1346,0.175737664103508
1347,0.17522749304771423
1348,0.17471113801002502
1349,0.17418918013572693
1350,0.1835034042596817
1351,0.18303073942661285
1352,0.1825696974992752
1353,0.18211814761161804
1354,0.18167315423488617
1355,0.18123191595077515
1356,0.18079334497451782
1357,0.18035778403282166
1358,0.17992526292800903
1359,0.17949479818344116
1360,0.17906489968299866
1361,0.17863436043262482
1362,0.17820195853710175
1363,0.1777675747871399
1364,0.17733025550842285
1365,0.17689001560211182
1366,0.17644676566123962
1367,0.17600014805793762
1368,0.17554980516433716
1369,0.1750951111316681
1370,0.17463648319244385
1371,0.17417427897453308
1372,0.17370747029781342
1373,0.17323549091815948
1374,0.17275789380073547
1375,0.17227554321289062
1376,0.17178773880004883
1377,0.17129361629486084
1378,0.17079263925552368
1379,0.1702844649553299
1380,0.1864739954471588
1381,0.18599388003349304
1382,0.18552270531654358
1383,0.18506112694740295
1384,0.18460923433303833
1385,0.18416713178157806
1386,0.1837344765663147
1387,0.18331122398376465
1388,0.18289715051651
1389,0.18248887360095978
1390,0.18208353221416473
1391,0.18167994916439056
1392,0.18127590417861938
1393,0.18087013065814972
1394,0.18046137690544128
1395,0.18004846572875977
1396,0.17963136732578278
1397,0.1792084127664566
1398,0.17877912521362305
1399,0.1783442199230194
1400,0.1779029667377472
1401,0.17745554447174072
1402,0.17700204253196716
1403,0.17654207348823547
1404,0.17607608437538147
1405,0.1756034791469574
1406,0.17512495815753937
1407,0.17464038729667664
1408,0.1741493046283722
1409,0.1736520528793335
1410,0.1841544657945633
1411,0.18360944092273712
1412,0.18307729065418243
1413,0.18255743384361267
1414,0.18205028772354126
1415,0.18155807256698608
1416,0.18108020722866058
1417,0.18061544001102448
1418,0.1801626980304718
1419,0.1797204315662384
1420,0.17928609251976013
1421,0.17885705828666687
1422,0.1784299910068512
1423,0.17800244688987732
1424,0.17757242918014526
1425,0.1771383285522461
1426,0.17669910192489624
1427,0.176254540681839
1428,0.1758045107126236
1429,0.17534859478473663
1430,0.17488715052604675
1431,0.17442044615745544
1432,0.17394903302192688
1433,0.17347237467765808
1434,0.17299047112464905
1435,0.1725035011768341
1436,0.17201074957847595
1437,0.17151251435279846
1438,0.1710076928138733
1439,0.17049631476402283
1440,0.1843794584274292
1441,0.1838681548833847
1442,0.18337023258209229
1443,0.18288426101207733
1444,0.1824105679988861
1445,0.18194963037967682
1446,0.18149983882904053
1447,0.18105821311473846
1448,0.18062208592891693
1449,0.18019133806228638
1450,0.17976361513137817
1451,0.17933905124664307
1452,0.17891554534435272
1453,0.17849195003509521
1454,0.1780673861503601
1455,0.17764180898666382
1456,0.17721351981163025
1457,0.17678144574165344
1458,0.17634457349777222
1459,0.17590095102787018
1460,0.17545047402381897
1461,0.17499274015426636
1462,0.17452725768089294
1463,0.17405422031879425
1464,0.17357316613197327
1465,0.17308416962623596
1466,0.17258691787719727
1467,0.1720818281173706
1468,0.17156940698623657
1469,0.1710498034954071
1470,0.18639442324638367
1471,0.1859205961227417
1472,0.18545718491077423
1473,0.18500304222106934
1474,0.1845579445362091
1475,0.1841202974319458
1476,0.1836889088153839
1477,0.18326225876808167
1478,0.18283864855766296
1479,0.18241767585277557
1480,0.18199771642684937
1481,0.18157821893692017
1482,0.18115879595279694
1483,0.18073950707912445
1484,0.18032138049602509
1485,0.17990407347679138
1486,0.17948803305625916
1487,0.17907220125198364
1488,0.1786561906337738
1489,0.17823922634124756
1490,0.17782050371170044
1491,0.17739854753017426
1492,0.17697158455848694
1493,0.17653900384902954
1494,0.17609903216362
1495,0.1756512075662613
1496,0.17519572377204895
1497,0.17473231256008148
1498,0.1742609739303589
1499,0.1737825721502304
1500,0.18645210564136505
1501,0.1859816610813141
1502,0.18552137911319733
1503,0.1850689947605133
1504,0.18462413549423218
1505,0.1841859519481659
1506,0.18375399708747864
1507,0.1833282709121704
1508,0.18290847539901733
1509,0.18249474465847015
1510,0.1820845901966095
1511,0.18167684972286224
1512,0.18127122521400452
1513,0.1808670461177826
1514,0.1804632842540741
1515,0.18005919456481934
1516,0.17965377867221832
1517,0.179246723651886
1518,0.17883703112602234
1519,0.17842338979244232
1520,0.17800435423851013
1521,0.1775791496038437
1522,0.1771460324525833
1523,0.1767047941684723
1524,0.176255464553833
1525,0.17579782009124756
1526,0.1753314584493637
1527,0.17485730350017548
1528,0.1743757724761963
1529,0.17388677597045898
1530,0.18649089336395264
1531,0.18599635362625122
1532,0.18551021814346313
1533,0.18503254652023315
1534,0.18456360697746277
1535,0.18410252034664154
1536,0.183649480342865
1537,0.18320369720458984
1538,0.18276375532150269
1539,0.18232837319374084
1540,0.18189619481563568
1541,0.18146613240242004
1542,0.18103721737861633
1543,0.18060818314552307
1544,0.18017864227294922
1545,0.1797485202550888
1546,0.17931656539440155
1547,0.17888209223747253
1548,0.17844420671463013
1549,0.17800307273864746
1550,0.17755842208862305
1551,0.1771104633808136
1552,0.17666003108024597
1553,0.17620731890201569
1554,0.1757514476776123
1555,0.17529146373271942
1556,0.174826517701149
1557,0.1743561029434204
1558,0.17387928068637848
1559,0.17339617013931274
1560,0.18539337813854218
1561,0.18484970927238464
1562,0.1843145191669464
1563,0.18379047513008118
1564,0.18327493965625763
1565,0.1827681064605713
1566,0.182270810008049
1567,0.1817840337753296
1568,0.18130725622177124
1569,0.18084000051021576
1570,0.1803811639547348
1571,0.1799287497997284
1572,0.17948126792907715
1573,0.17903749644756317
1574,0.1785946786403656
1575,0.1781507134437561
1576,0.17770269513130188
1577,0.17724883556365967
1578,0.1767878234386444
1579,0.17631880939006805
1580,0.17584139108657837
1581,0.17535561323165894
1582,0.17486204206943512
1583,0.1743612289428711
1584,0.17385491728782654
1585,0.17334307730197906
1586,0.1728251576423645
1587,0.1723020076751709
1588,0.1717749536037445
1589,0.17124304175376892
1590,0.18608367443084717
1591,0.18557317554950714
1592,0.1850682497024536
1593,0.1845705211162567
1594,0.18407997488975525
1595,0.18359756469726562
1596,0.1831231415271759
1597,0.18265707790851593
1598,0.18219929933547974
1599,0.18174928426742554
1600,0.18130511045455933
1601,0.1808660626411438
1602,0.18043090403079987
1603,0.1799979954957962
1604,0.17956477403640747
1605,0.17912879586219788
1606,0.17868806421756744
1607,0.1782413125038147
1608,0.17778721451759338
1609,0.17732548713684082
1610,0.17685574293136597
1611,0.17637823522090912
1612,0.17589382827281952
1613,0.17540289461612701
1614,0.17490655183792114
1615,0.17440512776374817
1616,0.1738985776901245
1617,0.17338784039020538
1618,0.1728726625442505
1619,0.17235411703586578
1620,0.18489792943000793
1621,0.18439996242523193
1622,0.18391019105911255
1623,0.18343213200569153
1624,0.18296335637569427
1625,0.1825025975704193
1626,0.1820501983165741
1627,0.181606724858284
1628,0.1811724305152893
1629,0.18074646592140198
1630,0.18032820522785187
1631,0.17991596460342407
1632,0.17950846254825592
1633,0.17910310626029968
1634,0.1786973476409912
1635,0.17828898131847382
1636,0.17787683010101318
1637,0.1774596869945526
1638,0.1770366132259369
1639,0.17660744488239288
1640,0.17617128789424896
1641,0.17572852969169617
1642,0.1752786934375763
1643,0.17482158541679382
1644,0.17435809969902039
1645,0.17388778924942017
1646,0.1734113097190857
1647,0.17292875051498413
1648,0.17244017124176025
1649,0.1719459891319275
1650,0.18599911034107208
1651,0.18543821573257446
1652,0.18488629162311554
1653,0.18434453010559082
1654,0.1838129162788391
1655,0.183293417096138
1656,0.18278610706329346
1657,0.1822902262210846
1658,0.18180513381958008
1659,0.1813281625509262
1660,0.18085719645023346
1661,0.1803896427154541
1662,0.17992472648620605
1663,0.17946168780326843
1664,0.17899951338768005
1665,0.1785375475883484
1666,0.17807497084140778
1667,0.1776106357574463
1668,0.17714464664459229
1669,0.1766756922006607
1670,0.17620280385017395
1671,0.17572486400604248
1672,0.17524056136608124
1673,0.17474982142448425
1674,0.1742524802684784
1675,0.17374803125858307
1676,0.17323729395866394
1677,0.172720804810524
1678,0.17219838500022888
1679,0.17167025804519653
1680,0.1844131201505661
1681,0.18392077088356018
1682,0.1834426373243332
1683,0.1829785406589508
1684,0.18252697587013245
1685,0.18208730220794678
1686,0.18165773153305054
1687,0.18123702704906464
1688,0.18082359433174133
1689,0.1804165244102478
1690,0.1800139844417572
1691,0.1796131581068039
1692,0.17921221256256104
1693,0.1788092404603958
1694,0.1784038245677948
1695,0.17799410223960876
1696,0.17757856845855713
1697,0.17715662717819214
1698,0.17672814428806305
1699,0.17629286646842957
1700,0.17585086822509766
1701,0.17540308833122253
1702,0.1749502420425415
1703,0.1744924783706665
1704,0.1740306317806244
1705,0.173563614487648
1706,0.1730915904045105
1707,0.17261561751365662
1708,0.17213431000709534
1709,0.17164748907089233
1710,0.18521200120449066
1711,0.18470238149166107
1712,0.18420609831809998
1713,0.1837226152420044
1714,0.183251291513443
1715,0.18279194831848145
1716,0.18234515190124512
1717,0.18190979957580566
1718,0.18148481845855713
1719,0.18106895685195923
1720,0.1806597262620926
1721,0.1802540421485901
1722,0.17985060811042786
1723,0.17944686114788055
1724,0.1790410280227661
1725,0.1786310225725174
1726,0.17821519076824188
1727,0.17779338359832764
1728,0.17736497521400452
1729,0.17692984640598297
1730,0.17648836970329285
1731,0.17604060471057892
1732,0.17558740079402924
1733,0.17513003945350647
1734,0.1746682971715927
1735,0.1742027997970581
1736,0.1737331748008728
1737,0.1732601523399353
1738,0.17278388142585754
1739,0.17230425775051117
1740,0.1860201358795166
1741,0.18552209436893463
1742,0.18503528833389282
1743,0.18456023931503296
1744,0.18409579992294312
1745,0.18364179134368896
1746,0.18319760262966156
1747,0.18276138603687286
1748,0.18233191967010498
1749,0.18190763890743256
1750,0.18148642778396606
1751,0.18106716871261597
1752,0.1806490421295166
1753,0.1802305430173874
1754,0.17980945110321045
1755,0.17938479781150818
1756,0.17895515263080597
1757,0.1785200536251068
1758,0.17807932198047638
1759,0.17763251066207886
1760,0.17717960476875305
1761,0.1767202615737915
1762,0.1762547492980957
1763,0.17578235268592834
1764,0.175303652882576
1765,0.17481902241706848
1766,0.1743280589580536
1767,0.1738305240869522
1768,0.17332696914672852
1769,0.17281627655029297
1770,0.1832859069108963
1771,0.18278735876083374
1772,0.18230201303958893
1773,0.18183064460754395
1774,0.18137085437774658
1775,0.1809215098619461
1776,0.18048104643821716
1777,0.1800471991300583
1778,0.17961856722831726
1779,0.17919352650642395
1780,0.17876963317394257
1781,0.17834486067295074
1782,0.1779174655675888
1783,0.17748597264289856
1784,0.17705008387565613
1785,0.17660963535308838
1786,0.17616307735443115
1787,0.17571091651916504
1788,0.1752529740333557
1789,0.17478981614112854
1790,0.1743220090866089
1791,0.17384955286979675
1792,0.17337219417095184
1793,0.17289000749588013
1794,0.17240317165851593
1795,0.17191198468208313
1796,0.1714160442352295
1797,0.1709154099225998
1798,0.17040956020355225
1799,0.1698983907699585
1800,0.18578313291072845
1801,0.18528540432453156
1802,0.1847977340221405
1803,0.18431970477104187
1804,0.18385067582130432
1805,0.18339021503925323
1806,0.18293708562850952
1807,0.18248999118804932
1808,0.1820482611656189
1809,0.181611105799675
1810,0.18117734789848328
1811,0.18074879050254822
1812,0.1803252100944519
1813,0.17990601062774658
1814,0.17949020862579346
1815,0.17907726764678955
1816,0.1786654144525528
1817,0.1782529652118683
1818,0.1778378039598465
1819,0.17741790413856506
1820,0.17699243128299713
1821,0.17656084895133972
1822,0.1761225461959839
1823,0.1756766438484192
1824,0.17522358894348145
1825,0.17476360499858856
1826,0.17429675161838531
1827,0.1738235503435135
1828,0.17334386706352234
1829,0.17285826802253723
1830,0.1842145025730133
1831,0.18375545740127563
1832,0.1833093762397766
1833,0.18287497758865356
1834,0.18244987726211548
1835,0.18203282356262207
1836,0.18162250518798828
1837,0.18121664226055145
1838,0.1808132380247116
1839,0.18040946125984192
1840,0.18000391125679016
1841,0.17959430813789368
1842,0.17917989194393158
1843,0.17876029014587402
1844,0.17833568155765533
1845,0.1779058575630188
1846,0.17747071385383606
1847,0.17703042924404144
1848,0.17658476531505585
1849,0.17613394558429718
1850,0.17567774653434753
1851,0.1752159148454666
1852,0.17474792897701263
1853,0.174273282289505
1854,0.1737915575504303
1855,0.17330345511436462
1856,0.17280881106853485
1857,0.17230769991874695
1858,0.17179979383945465
1859,0.17128531634807587
1860,0.1866532266139984
1861,0.18616726994514465
1862,0.1856890618801117
1863,0.18521961569786072
1864,0.1847580373287201
1865,0.18430471420288086
1866,0.18385934829711914
1867,0.18341942131519318
1868,0.18298348784446716
1869,0.18255072832107544
1870,0.1821204125881195
1871,0.18169167637825012
1872,0.18126457929611206
1873,0.18083816766738892
1874,0.18041172623634338
1875,0.17998406291007996
1876,0.1795545518398285
1877,0.17912164330482483
1878,0.17868417501449585
1879,0.17824095487594604
1880,0.1777910590171814
1881,0.1773347556591034
1882,0.1768721640110016
1883,0.17640423774719238
1884,0.17592982947826385
1885,0.17544949054718018
1886,0.17496326565742493
1887,0.1744714081287384
1888,0.1739736795425415
1889,0.17346978187561035
1890,0.18632829189300537
1891,0.18582823872566223
1892,0.1853376030921936
1893,0.18485379219055176
1894,0.18437622487545013
1895,0.18390558660030365
1896,0.1834421008825302
1897,0.18298667669296265
1898,0.18253687024116516
1899,0.18209101259708405
1900,0.18164892494678497
1901,0.18120868504047394
1902,0.18076840043067932
1903,0.18032804131507874
1904,0.1798860728740692
1905,0.1794419139623642
1906,0.17899446189403534
1907,0.17854274809360504
1908,0.17808668315410614
1909,0.1776266247034073
1910,0.177161306142807
1911,0.17668956518173218
1912,0.1762116253376007
1913,0.17572668194770813
1914,0.1752346158027649
1915,0.1747356355190277
1916,0.17422936856746674
1917,0.173715740442276
1918,0.1731950342655182
1919,0.1726672649383545
1920,0.18299108743667603
1921,0.1824840009212494
1922,0.18198837339878082
1923,0.18150387704372406
1924,0.18102987110614777
1925,0.18056534230709076
1926,0.18010780215263367
1927,0.17965562641620636
1928,0.17920708656311035
1929,0.17875994741916656
1930,0.17831182479858398
1931,0.17786091566085815
1932,0.17740529775619507
1933,0.17694368958473206
1934,0.1764758676290512
1935,0.17600175738334656
1936,0.17552168667316437
1937,0.17503559589385986
1938,0.17454451322555542
1939,0.1740494668483734
1940,0.17355045676231384
1941,0.17304804921150208
1942,0.17254289984703064
1943,0.17203404009342194
1944,0.17152146995067596
1945,0.17100456357002258
1946,0.17048373818397522
1947,0.16995875537395477
1948,0.1694284826517105
1949,0.16889286041259766
1950,0.1839216947555542
1951,0.18347683548927307
1952,0.1830407977104187
1953,0.18261411786079407
1954,0.18219663202762604
1955,0.18178746104240417
1956,0.18138387799263
1957,0.18098363280296326
1958,0.18058478832244873
1959,0.18018627166748047
1960,0.1797868013381958
1961,0.1793840527534485
1962,0.1789781153202057
1963,0.17856772243976593
1964,0.17815226316452026
1965,0.17773133516311646
1966,0.17730452120304108
1967,0.17687158286571503
1968,0.1764332354068756
1969,0.17598864436149597
1970,0.1755380779504776
1971,0.1750817745923996
1972,0.17461882531642914
1973,0.17414847016334534
1974,0.1736704409122467
1975,0.17318540811538696
1976,0.17269323766231537
1977,0.1721934974193573
1978,0.171685591340065
1979,0.17116960883140564
1980,0.18650826811790466
1981,0.18600837886333466
1982,0.18551823496818542
1983,0.1850394308567047
1984,0.18457242846488953
1985,0.18411847949028015
1986,0.18367624282836914
1987,0.18324531614780426
1988,0.18282316625118256
1989,0.18240821361541748
1990,0.1819981336593628
1991,0.18159183859825134
1992,0.18118689954280853
1993,0.18078158795833588
1994,0.18037468194961548
1995,0.17996539175510406
1996,0.17955298721790314
1997,0.17913669347763062
1998,0.17871566116809845
1999,0.17828978598117828
2000,0.17785954475402832
2001,0.17742574214935303
2002,0.1769879013299942
2003,0.17654675245285034
2004,0.17610181868076324
2005,0.17565377056598663
2006,0.1752035915851593
2007,0.17474991083145142
2008,0.17429323494434357
2009,0.17383280396461487
2010,0.18430602550506592
2011,0.1838158667087555
2012,0.1833375096321106
2013,0.1828717291355133
2014,0.18241524696350098
2015,0.18196836113929749
2016,0.18153071403503418
2017,0.181100994348526
2018,0.18067747354507446
2019,0.18025781214237213
2020,0.17984119057655334
2021,0.1794264018535614
2022,0.17901252210140228
2023,0.17859740555286407
2024,0.17818011343479156
2025,0.1777600347995758
2026,0.17733624577522278
2027,0.17690765857696533
2028,0.1764744222164154
2029,0.17603634297847748
2030,0.17559342086315155
2031,0.17514491081237793
2032,0.1746903955936432
2033,0.17423027753829956
2034,0.17376363277435303
2035,0.1732904613018036
2036,0.17280980944633484
2037,0.17232167720794678
2038,0.17182661592960358
2039,0.17132411897182465
2040,0.18283918499946594
2041,0.18234503269195557
2042,0.18186494708061218
2043,0.18140029907226562
2044,0.1809483766555786
2045,0.1805066466331482
2046,0.18007320165634155
2047,0.1796453893184662
2048,0.17922070622444153
2049,0.1787986308336258
2050,0.1783786416053772
2051,0.17796018719673157
2052,0.17754298448562622
2053,0.17712517082691193
2054,0.17670701444149017
2055,0.17628759145736694
2056,0.17586517333984375
2057,0.1754382848739624
2058,0.17500528693199158
2059,0.17456649243831635
2060,0.1741217076778412
2061,0.17367035150527954
2062,0.1732124388217926
2063,0.17274810373783112
2064,0.17227743566036224
2065,0.1718001663684845
2066,0.17131757736206055
2067,0.17082929611206055
2068,0.17033475637435913
2069,0.16983497142791748
2070,0.1858711689710617
2071,0.18535465002059937
2072,0.18484655022621155
2073,0.18434801697731018
2074,0.1838596910238266
2075,0.1833823323249817
2076,0.18291553854942322
2077,0.18245896697044373
2078,0.18201234936714172
2079,0.18157383799552917
2080,0.18114197254180908
2081,0.18071520328521729
2082,0.18029159307479858
2083,0.1798686683177948
2084,0.17944534122943878
2085,0.179019957780838
2086,0.17859134078025818
2087,0.178158700466156
2088,0.1777210682630539
2089,0.1772778332233429
2090,0.17682887613773346
2091,0.17637333273887634
2092,0.17591112852096558
2093,0.17544251680374146
2094,0.17496679723262787
2095,0.17448416352272034
2096,0.17399586737155914
2097,0.17350158095359802
2098,0.1730012595653534
2099,0.17249608039855957
2100,0.185125470161438
2101,0.184589684009552
2102,0.18406367301940918
2103,0.1835481822490692
2104,0.1830427646636963
2105,0.18254660069942474
2106,0.18206027150154114
2107,0.18158334493637085
2108,0.18111595511436462
2109,0.1806577444076538
2110,0.18020761013031006
2111,0.1797642707824707
2112,0.17932695150375366
2113,0.17889352142810822
2114,0.17846140265464783
2115,0.1780284196138382
2116,0.17759063839912415
2117,0.1771465539932251
2118,0.1766940802335739
2119,0.17623241245746613
2120,0.17576126754283905
2121,0.17528143525123596
2122,0.17479252815246582
2123,0.1742960512638092
2124,0.17379173636436462
2125,0.17327992618083954
2126,0.17276160418987274
2127,0.17223645746707916
2128,0.17170500755310059
2129,0.17116793990135193
2130,0.18445679545402527
2131,0.1839696317911148
2132,0.1834937334060669
2133,0.18303048610687256
2134,0.18257920444011688
2135,0.1821383535861969
2136,0.18170613050460815
2137,0.18127988278865814
2138,0.18085825443267822
2139,0.1804390549659729
2140,0.18002116680145264
2141,0.17960309982299805
2142,0.17918378114700317
2143,0.17876282334327698
2144,0.17833957076072693
2145,0.17791436612606049
2146,0.17748704552650452
2147,0.17705705761909485
2148,0.17662352323532104
2149,0.17618602514266968
2150,0.17574343085289001
2151,0.1752958744764328
2152,0.17484307289123535
2153,0.17438438534736633
2154,0.17392009496688843
2155,0.17344987392425537
2156,0.1729746162891388
2157,0.17249399423599243
2158,0.17200824618339539
2159,0.17151778936386108
2160,0.1837656944990158
2161,0.183264821767807
2162,0.1827792078256607
2163,0.18230554461479187
2164,0.18184375762939453
2165,0.18139316141605377
2166,0.18095263838768005
2167,0.18052110075950623
2168,0.1800973117351532
2169,0.17967943847179413
2170,0.17926691472530365
2171,0.17885778844356537
2172,0.17845019698143005
2173,0.178043395280838
2174,0.17763471603393555
2175,0.17722222208976746
2176,0.1768052726984024
2177,0.1763826310634613
2178,0.17595352232456207
2179,0.17551732063293457
2180,0.17507416009902954
2181,0.1746249496936798
2182,0.174169659614563
2183,0.17370803654193878
2184,0.17324072122573853
2185,0.1727689802646637
2186,0.1722927689552307
2187,0.17181207239627838
2188,0.17132660746574402
2189,0.1708364188671112
2190,0.18385785818099976
2191,0.1833474040031433
2192,0.18284867703914642
2193,0.18236204981803894
2194,0.1818866729736328
2195,0.18142160773277283
2196,0.18096527457237244
2197,0.18051664531230927
2198,0.1800740659236908
2199,0.17963531613349915
2200,0.1791994869709015
2201,0.17876462638378143
2202,0.17832964658737183
2203,0.17789369821548462
2204,0.17745693027973175
2205,0.1770167350769043
2206,0.17657318711280823
2207,0.1761256456375122
2208,0.1756739318370819
2209,0.17521727085113525
2210,0.17475579679012299
2211,0.174289271235466
2212,0.17381790280342102
2213,0.17334125936031342
2214,0.17285895347595215
2215,0.1723712980747223
2216,0.17187801003456116
2217,0.17137959599494934
2218,0.1708764284849167
2219,0.1703691929578781
2220,0.18458670377731323
2221,0.18409201502799988
2222,0.18360918760299683
2223,0.18313902616500854
2224,0.1826818585395813
2225,0.182237446308136
2226,0.18180318176746368
2227,0.18137866258621216
2228,0.18096217513084412
2229,0.1805512011051178
2230,0.18014439940452576
2231,0.17973841726779938
2232,0.17933082580566406
2233,0.17892026901245117
2234,0.17850594222545624
2235,0.1780855655670166
2236,0.17765861749649048
2237,0.1772250384092331
2238,0.17678460478782654
2239,0.17633846402168274
2240,0.17588678002357483
2241,0.1754285991191864
2242,0.1749647557735443
2243,0.1744958609342575
2244,0.17402155697345734
2245,0.17354169487953186
2246,0.17305567860603333
2247,0.17256397008895874
2248,0.17206546664237976
2249,0.171560600399971
2250,0.18509629368782043
2251,0.1846078634262085
2252,0.18413062393665314
2253,0.18366464972496033
2254,0.18320804834365845
2255,0.1827596127986908
2256,0.18231886625289917
2257,0.18188564479351044
2258,0.18145757913589478
2259,0.18103229999542236
2260,0.18060827255249023
2261,0.18018466234207153
2262,0.1797613501548767
2263,0.17933735251426697
2264,0.17891214787960052
2265,0.1784851849079132
2266,0.17805662751197815
2267,0.17762643098831177
2268,0.1771940290927887
2269,0.1767587661743164
2270,0.1763201653957367
2271,0.17587731778621674
2272,0.1754295527935028
2273,0.1749761700630188
2274,0.17451676726341248
2275,0.17405158281326294
2276,0.17358028888702393
2277,0.17310260236263275
2278,0.17261812090873718
2279,0.17212700843811035
2280,0.18552705645561218
2281,0.18501774966716766
2282,0.18451952934265137
2283,0.1840313971042633
2284,0.1835528016090393
2285,0.183084174990654
2286,0.18262580037117004
2287,0.1821763664484024
2288,0.18173633515834808
2289,0.18130452930927277
2290,0.18087950348854065
2291,0.18045958876609802
2292,0.18004441261291504
2293,0.1796320378780365
2294,0.1792217642068863
2295,0.1788121461868286
2296,0.1784011572599411
2297,0.177986741065979
2298,0.177568256855011
2299,0.17714452743530273
2300,0.17671412229537964
2301,0.1762760877609253
2302,0.17583127319812775
2303,0.17538028955459595
2304,0.17492219805717468
2305,0.17445701360702515
2306,0.17398476600646973
2307,0.17350539565086365
2308,0.17301923036575317
2309,0.17252641916275024
2310,0.1853679120540619
2311,0.18487578630447388
2312,0.18439586460590363
2313,0.1839262843132019
2314,0.183467835187912
2315,0.18301962316036224
2316,0.18257930874824524
2317,0.1821470558643341
2318,0.18172134459018707
2319,0.1813012957572937
2320,0.18088532984256744
2321,0.18047165870666504
2322,0.180060014128685
2323,0.17964917421340942
2324,0.17923861742019653
2325,0.17882686853408813
2326,0.1784134805202484
2327,0.1779981404542923
2328,0.17758062481880188
2329,0.17716029286384583
2330,0.17673620581626892
2331,0.17630833387374878
2332,0.17587555944919586
2333,0.17543759942054749
2334,0.17499472200870514
2335,0.17454582452774048
2336,0.17409105598926544
2337,0.17362986505031586
2338,0.17316165566444397
2339,0.17268694937229156
2340,0.1875666230916977
2341,0.1870253086090088
2342,0.18649259209632874
2343,0.18597140908241272
2344,0.18546277284622192
2345,0.1849670112133026
2346,0.18448403477668762
2347,0.18401500582695007
2348,0.18355844914913177
2349,0.18311315774917603
2350,0.1826779991388321
2351,0.18225008249282837
2352,0.1818268746137619
2353,0.18140673637390137
2354,0.1809874027967453
2355,0.1805669665336609
2356,0.1801440417766571
2357,0.17971664667129517
2358,0.17928385734558105
2359,0.17884553968906403
2360,0.17840075492858887
2361,0.17795033752918243
2362,0.17749449610710144
2363,0.17703327536582947
2364,0.17656676471233368
2365,0.176095113158226
2366,0.17561817169189453
2367,0.1751364916563034
2368,0.17465022206306458
2369,0.17415890097618103
2370,0.18554575741291046
2371,0.18502011895179749
2372,0.184504896402359
2373,0.18399757146835327
2374,0.1834971010684967
2375,0.18300321698188782
2376,0.18251557648181915
2377,0.18203507363796234
2378,0.18156284093856812
2379,0.18109887838363647
2380,0.18064278364181519
2381,0.1801941990852356
2382,0.17975246906280518
2383,0.17931681871414185
2384,0.1788855791091919
2385,0.17845816910266876
2386,0.17803353071212769
2387,0.1776101291179657
2388,0.1771858036518097
2389,0.17675751447677612
2390,0.1763240098953247
2391,0.17588397860527039
2392,0.17543627321720123
2393,0.17498046159744263
2394,0.17451632022857666
2395,0.17404422163963318
2396,0.17356550693511963
2397,0.17308104038238525
2398,0.17259150743484497
2399,0.1720978319644928
2400,0.18505963683128357
2401,0.18458843231201172
2402,0.18413037061691284
2403,0.18368637561798096
2404,0.18325358629226685
2405,0.18282848596572876
2406,0.1824091374874115
2407,0.1819935441017151
2408,0.18157976865768433
2409,0.18116667866706848
2410,0.18075251579284668
2411,0.18033620715141296
2412,0.17991742491722107
2413,0.17949658632278442
2414,0.17907315492630005
